"Text_Review"
"✅ Verified Review |  Porter Airlines, like all other airlines, has a policy that if they are late due to poor weather, snow storm etc, then too bad. I was in Halifax in early December and left for the airport over 2.5 hours before the flight was to leave. Unfortunately the highway I was on was brought to a halt for 1.5 hrs due to snow and an accident - as a result I was stuck unable to move. I called the airline to see if I could get on the later flight given the travel problem. They simply informed me that I would have to pay $170 (more than what I had originally paid for the one way fare). I have used Porter for years but I will no longer utilize their service. "
"✅ Verified Review |  While I've been flying Air Canada for my work commute between Toronto and Montreal, due to price I started using Porter. I have to say, for a more competitive fare and very good schedules and superior service standards, I much prefer Porter Airlines. The staff are very friendly and happy to welcome you onboard and serve you. The in-flight food and drinks are superb for such a short flight - you actually get a glass for your drinks, and there are a variety of teas (flavours) to choose from. Plus, Porter provides much more generous carryon allowance, which is perfect for a short trip. The only down side, from flying around 30 times this year, was that a flight was cancelled due to weather, which meant I was stuck and had to find overnight accommodation. That was very frustrating, as it was all very last minute. I really would highly recommend flying Porter."
"Toronto to Ottawa. Porter Airlines started off very well, it was convenient on price and flying into downtown Toronto. However they have progressively gone downhill. Six out of ten flights (I used to fly fairly frequently with them) with significant delays of two hours or more - in good weather. Poor customer service in explaining the reasons for delays. If you look at their flight panels you are hard pressed to find flights that actually are on time or within 15 minutes of schedule. I would strongly recommend going with WestJet, while it will fly to Pearson it has similar prices."
"✅ Verified Review |  Toronto to Washington. We arrived in Washington and immigration took over an hour, as it tends too in US airports. We got to the carousel and there was no sign of our checked luggage. Eventually a cleaner told us he'd seen someone from Porter go off with two cases. We searched around but could find no Porter desk or even a representative. A helpful lady from United suggested we go through customs and then contact the Porter office, after she had asked by tannoy for a Porter representative to go to the carousel to no avail. Eventually we found the Porter desk, which was unmanned. A contact number was displayed and we spoke to someone in Toronto, who clearly didn't care. They were aware that two bags had been collected, but the agents had gone home!!! Both our cases had a mobile number on the label, but no effort was made to contact us and so it was off to our hotel with no luggage. This is a small airline with no back up provision and no sense of customer service. They have no help desk in arrivals and you're left wandering around the airport looking for help. The following day we rang their customer services in Toronto and were promised a call back - none ever came. They then admitted that they were unable to ring international numbers (they're an airline!) and so couldn't ring our UK mobile. Our hotel receptionist was incredibly helpful and eventually got confirmation that our cases would be sent by courier to our hotel. She told us lost cases were quite common, but the airlines normally delivered them in the early hours of the morning. She'd not heard of an airline closing up, going home for the night and abandoning their passengers. Our cases never arrived by the promised time and it was after several more expensive calls to Toronto that we were finally re-united with our bags. "
"Windsor to New York via Toronto. Don't be fooled by Porter's low prices, their baggage policy increases the actual price by 25%. I've never had to check a carry on bag with any other airline, their policy cost me an additional $40 on a $160 ticket. Also the baggage fee seemed discriminatory, some passengers were able to leave their carry on bags on a cart on the tarmac for no fee as they boarded the plane, the bags were returned to the cart on arrival. This is what I'm used to when flying regionally with Air Canada in the past. Also Porter was over 30 minutes late on the second flight. Overall I had a very poor first and likely last experience with Porter Airlines. They fly small regional jets so overhead room is limited."
"✅ Verified Review |  Montreal to Halifax on Sunday 6th November. Heard about problems with flights delayed but for the price figured I would give them a try. Confused gate employees, planes not available, and a 3hr delay. I'm still sitting here waiting in the airport.  I will wait a few years to see if the reviews start changing."
"Newark to Montreal via Toronto. I was thoroughly impressed with the most courteous service I have ever experienced on any airline. In particular, one stewardess went out of her way to assist me, since I am an older traveler and somewhat physically challenged. Another point worth mentioning: the rest areas, particularly in Toronto at Billy Bishop Airport, set a new standard for the industry. Kudos to you all!"
"Sault Ste Marie to Toronto via Montreal. Amazing service, flight on time, the cabin crew was professional and courteous. The snack and beverage was great. I don't drink alchool but they do offer a free cocktail. I forgot my iPad on the plane and Porter contacted me by phone and email to re-assure me that it was safe. I had not even noticed that I forgot it. The only thing missing was entertainment - but the flight was short. We will be flying Porter whenever we can."
"✅ Verified Review |  After a 90 min delay, Porter cancelled a mid-afternoon flight on a sunny day from St. John's to Ottawa. Staff were extremely unhelpful and told us to call customer service and left. Tried to call, was on hold for nearly 30 min and then disconnected. Left the secure area and went back to Porter desk where I was told no available flights to Ottawa for at least 3 days. They did not provide hotel either and told me their partner sites were full and to find my own hotel and would be reimbursed. They provided one $15 food voucher to be used in airport only - pathetic customer service. I'm currently out over $400 thanks to Porter. I bought a ticket on WestJet and flew me the following day. I have contacted Porter three times now (by email) and have yet to hear back - it's been over 10 days now. Will never fly with them again."
"On August 1st, 2016 my parents flew from Halifax to Toronto, on their way to Toronto for tests and assessments for my father to prepare for a double lung transplant. News of his diagnosis was shocking to our family as he was always healthy and a non-smoker. Even more overwelming was the fact that they would have to travel to Toronto for assessments and possible transplant. My parents haven't travelled much so as my brother and I watched them leave through security in Halifax we were naturally worried. My dad uses a wheelchair and portable oxygen tank; that would have to be adjusted on the plane to account for the altitude. All of those worries quickly dissipated when we received a text saying they had landed in Ottawa (stopover but staying on the same plane) and the flight crew was extremely helpful and compassionate. Upon arriving in Toronto they were met by Porter guest services and not only were they helped off the plane but a representative helped my parents gather their luggage and get them to a cab. Knowing that someone watched over them as they made this first trip was very nice for our family. I can't thank those people enough that their gesture really made this emotionally difficult trip just a bit easier. Thank you again. I will be telling friends about the experience they received yesterday and flying Porter myself. "
"Toronto to Ottawa with Porter - I fly frequently on this route and my running average is delays 75% of the time. The convenience factor does not exist anymore if you are wasting time waiting for a delayed flight most of the time. Moreover you have to pay extra to change flights if you want to get where you were going on time. Don't even bother talking to the service reps at Billy Bishop airport."
"Toronto City to Newark with Porter. This is the fourth time I have flown with Porter and it's probably going to be the last. So far every trip with them the flight has been delayed. How an airline flying short regional routes on a sunny day can have 45 minute flights delayed by over an hour is beyond me. The Toronto hub is convenient but if you have to sit there until your flight should have landed in New York then any convenience has lost its value. That and having to pay to check a relatively small bag  is a final nail in the coffin. "
"Toronto YTZ to Newark in May 2015. This is an airline that distinguished itself by its customer focus, but I believe things have changed recently. They have made terrible changes to their VIPorter program that essentially devalued points that were already earned. Their customer service dealing with a grievance is faceless and non responsive. They have made other changes as well to their unaccompanied minor policies that are frustrating. I used to be a huge fan, but no more. "
"There seems to be a common complaint of delays or cancellations with Porter Airlines, but I certainly didn't see that. Flew from Ottawa to Boston via Toronto Billy Bishop and then back, and on both trips I had zero complaints. No delays, arrived on-time or a couple of minutes early. Lounge was very comfortable, staff were friendly and helpful, and I couldn't really beat the price I got. 10/10, would fly again"
"Toronto to Thunder Bay with Porter Airlines. I caught the shuttle to Billy Bishop Airport. My flight was around 5:30 and had caught the shuttle with enough time (I thought) to make it to the airport and check in. The shuttle ran a little bit later than expected due to rush hour traffic so I was running a little late but still had time. As this was before the walk way was opened, I had to catch the ferry which was about to leave right as I arrived. Once I got to the other side where people check their bags I saw the large line and decided to do the express check in as I only had a carry on. The machine would not let me check in and gave me the ""see Porter assistant"" message. One happened to be walking by me to take her break and I asked her for help. She asked me what flight I was on and told me that it had began boarding and to go in the ""large baggage"" check line which had about 5 people in it. I did as I was told and when I finally got to the counter I explained my situation. The staff was unprofessional and had major attitude and told me that it was not fair to customers in the longer line that was wrapped around the velvet ropes beside us. I explained that my flight was about to leave and she continued with her attitude saying ""that's not my problem."" Working in customer service, I was astounded by her attitude. I had paid good money for this ticket and she did not care whatsoever that I was about to be stranded in the airport. At this point I was in tears. Luckily, her co worker yelled at her to check me in as my flight was about to leave. She rolled her eyes and said ""fine."" After she checked me in she said with attitude ""have a great day."" I was the last person to board my flight. I do not know what I did to make her have such an attitude with me as I would never act like that towards anyone. When I reported this to Porter Airlines, I waited two weeks for a response and only got a ""we're sorry, we will have her manager talk to her. See you next time."" Due to the convenient location of Billy Bishop Airport I will be flying with them again, but they seriously need to improve their customer service training and I would have appreciated more of a heart felt apology. I guess that was too much to ask."
"Hopeless customer service and no notifications of flight cancellations or delays, unless you go and ask them. They gave me a ticket from Montreal to Newark via Toronto (Billy Bishop). They instead send me to Hamilton (an airport 1 hour away from Toronto) and arranged a bus from there to drop me at Toronto at 1:30am in the night, only to realize that the Toronto airport is closed till 5am. Looks like this airport is closed everyday from 11 PM to 5 AM. I did not have anywhere to go and spent the night in the cold in cafes. Nowhere I have seen this kind of treatment by an airline. They don't have the minimum decency to warn me that the airport is closed."
"Flew Porter Airlines for the first time with my granddaughter from Toronto to Ottawa. We both were extremely impressed with the services, seats comfortable, no delays, snacks were fine, wine served in a glass was an added bonus. I have nothing but positive things to say. The lounge in Toronto was amazing with all the free goodies. I will be certainly flying Porter Airlines again."
"Toronto to New York with Porter Airlines. Great service, prompt timing and extremely practical. The staff are very helpful and the airport is easily accessbile from downtown Toronto."
"Trip going fine until arrival at US customs in Chicago Midway. Seems Porter has its own tiny customs area. Got stuck for 40 mins in long queue waiting with only 4 agents. Definitely put me off using this option. Chicago O'Hare airport next time."
"We missed our Porter Airlines flight, and we had to pay 300 CAD to get on another plane. This one then had a delay of 45 minutes.  So, if you are late, you have to pay. If Porter is late, nobody cares."
"Our first flight experience with Porter Airlines from Toronto to Chicago was a disaster. We were scheduled to fly from Toronto to Chicago to be at wedding celebrations later that evening. 20 minutes past the scheduled departure, our flight was cancelled due to mechanical issues (there were 3 flights cancelled that day due to mechanical problems), and the only option provided to us by rude ground crew was to take the first flight out the next day. They refused to put us on a wait list for the remaining flights for the rest of the day. Porter are not equipped to handle the slightest deviation from normal operation of their daily schedule. Ground crew give you the impression that Porter is doing its customers a favour by operating an airline, rather than the other way around. We finally managed to get waitlisted for remaining flights that day, and did get on the very last flight that night, having spent 10 hours at the airport. If you have to be somewhere at a particular time, don’t fly with Porter - you don’t know how bad they are until you have a problem! "
"I used to have one of those jobs that required a lot of travel, so it's not like I don't have anything else to compare this to. I don't like flying so I tend to avoid flights with connections. Porter Airlines would not be my first choice, since most of their routes require a connection, but I have been pleasantly surprised by the quality of service and efficiency at Porter. I have flown Porter twice now and must say this airline really makes an effort to make flying a pleasant rather than an experience to get past with fingers crossed. The flights left on time, the business center, free quality snacks and beverages really helped to make the travel experience enjoyable. It's more than I can ask for and even expect - Porter Airlines is an airline that's a real gem. "
"Planned a vacation to Montreal for the weekend. While sitting in Porter lounge we were first told plane would be 15 mins late, then about half an hour later there was an announcement that the flight cancelled due to not enough crew. Told to wait seated until given instructions to come to counter. Got email that we would be on the 9 pm flight, we had booked a car in Montreal airport. "
"Porter cancels flights for no reason, and emailed me at the last minute notifying that the flight is cancelled. Booked two different flights within 3 months and both have been cancelled. They give a 50.00 voucher for your next flight but can't use it because the flight may be cancelled again. "
"I have flown twice with Porter since December. I found the website easy to use. In December, I found the prices reasonable as I booked very late after the death of my sister just before Christmas. Inflight snacks were tasty and different and my beverage was served in a glass. My family flew to Ottawa in early August. Security was very sensitive and polite as we traveled with an urn. Online booking was easy and I used both one way options and return with price very reasonable. Flights were smooth. Seat was comfortable. Adequate space as bag with urns easily fit under seat close by. Nice option to cabin check larger bag. Lounge in Toronto and Ottawa is very comfortable with free coffee, cookies and Internet. I wish Porter flew into more cities. I appreciated the service given by Porter."
"They cancelled our flight 1/2 an hour before it was due to take off and made us wait over 5 hours for the next flight. They wait listed us on the next available but those who made it on that flight were the ones who paid more for their tickets. They penalised us fir not booking early! Their customer service was terrible. This is an airline I will never fly with again."
"Never again! Small airline, waits for all connecting passengers when planes from elsewhere get delayed as if this was a bus or something. I've been late coming in and late 5 hours on my flight back. If this is what happens in summer, what's happening in winter? Unless you want to spend 5 hours in a nice lounge instead of flying you are better of flying from Pearson."
"I have usually been a big supporter of Porter but the last 24 hours have challenged my loyalty to the airline. My flight from Newark was cancelled bad weather happens nothing you can do about it. However the response to the situation is what infuriated me. After not making the stand-by list for the last flight out I asked for assistance in booking a hotel as I imagined they would have dealt with this situation previously. Not only were the staff unhelpful they were downright rude. Given the situation and not wanting to hunt down hotel rooms to sleep for only 6 hours I decided to bunk it in the Newark airport. In the morning while getting my ticket for the morning plane the service desk tried to charge me for another $26 bag fee even though I pre-paid from Toronto. After determining that I indeed had pre-paid the fee she put the bag through. After finally arriving to Toronto at 9.30am we were treated to a 45 minute delay with the baggage carousel. For 30 minutes my fellow passengers and I looked at each other dumbfounded as our luggage was at the top of the conveyor belt. Again these things happen but you would think an announcement of the maintenance issue would be a good idea by Porter. Eventually a woman with a walkie talkie was working with the maintenance team to get things going. While it would have been nice of her to provide an update to the customers about what was going on I am not going to moan after a certain point realizing the issue was going to take awhile she took off her high heels climbed the carousel and started to pass the luggage that had made it to the top of the conveyor belt. I live in Toronto and the company I work for is in New Jersey. I make frequent flights to the area and Porter used to be my default choice no questions asked. After this shameful debacle that is no longer the case. Get it together Porter!"
"Terrible I arrived at Toronto Island (Billy Bishop) at 7am after looking online to find the flight to Halifax delayed hoping to move it to the flight just after. Everything went fine then when boarding time came and went the excesses from Porter started first they had told us someone vomited on a seat on the planes approach and needed cleaning (the plane had been on the ground all night and should been cleaned) then they informed us the plane needed to be de-iced then they inform us that there is no first officer for the flight because he was at another airport. Lying to us the entire time I have no idea how people travel with Porter for business they are never on time and their staff is hit and miss by what I saw today also under staffed. Should also note that Air Canada sent three planes out while we waited. Porter is now a last resort sad because they used to be much better."
"Flew from Toronto to Newark over the Christmas Holidays. Booked the flight less than 2 weeks out for the cheapest price available at the time. Both flights took off on time with absolutely no hassle. I love the lounge at Billy Bishop Airport (Toronto) where you get complimentary (unlimited) cookies Starbucks coffee Tazo Tea water pop almonds newspapers and Wi-Fi. I was pleasantly surprised to see that at Newark Liberty Porter had a small corner reserved for their passengers with similar (yet slightly less impressive) complimentary amenities. Only downside was the outbound flight was seated next to the noisy engine."
"I have flown with Porter a couple of times and haven't had issues but after today I will definitely be looking into other options. I arrived at the Toronto island airport at 11.00 am today for a 12.35 pm flight to Chicago. The flight was already delayed about 20 minutes by the time I got to the lounge. At around 12.30 pm Porter staff started asking for volunteers to fly at a later time as weather conditions required a lighter load on the plane. People volunteered and the rest of us finally started boarding just after 1.00 pm. When I finally got on the plane the pilot announced that we would be waiting for passengers from a connecting flight. Then around 2.00 pm the flight attendant announced that a few people would have to leave the plane and book a later flight because the reduced visibility required an even lighter load. I was one of the people selected to leave the plane which was incredibly frustrating because I did not have any checked luggage (come on how much weight could I have possibly added to the plane) and booked my flight more than two months ago. The next flight available was two days later. I did get a voucher which I appreciate but what happened today was just unacceptable - probably the worst experience I've ever had with an airline. It has been common knowledge for days that a snow storm was approaching so I don't understand why Porter had to wait until I was buckled and seated in an aircraft before telling me I had to fly at another time. Just appalling. P.S. - It turns out that four Porter flights flying out of Toronto island airport had to be diverted this week. This airline is a disaster."
"Flight 0383 on Monday Dec 8 2014 the outbound was cancelled due to 'mechanical' reasons. Of course I was only notified of the cancellation when I was in a taxi half way to the airport. I paid $1450 for my flight to Chicago due to booking only 5 days in advance. In addition Porter charged me $26 each way for the one bag I checked. On the return flight 0392 on Dec 10 2014 my bag was 1 kilo (2.2 lbs) over the limit. I was told I could remove weight or pay an additional $75 excess bag fee. At the same time the passenger at check in next to me was advised that he should carry on the bag he was going to check because it was below the carry on weight. I removed some items from my bag and went back to check in. The check-in agent advised me that my bag was now 1 kilo under and would I like to put anything back in my bag. What a joke. Absolutely no common sense with respect to the check-in agent. The flight was half empty so weight and balance was not an issue. Flight left about 10 minutes late and after 20 minutes in the air the captain came on the PA system to advise that a latch had come loose on the cargo door and we would be required to return to Chicago. Another 'mechanical' issue I suppose. Flight eventually left one hour later so that we arrived about 2 hours late. So Porter wasted 4 hours of my valuable time yet wanted to charge me $75 for having 1 kilo excess baggage. I think the service was really unacceptable."
"Newark to Sudbury via Toronto. I really wish I could give Porter Airlines a better rating. They have nice planes great staff the lounges are wonderful but their reliability makes me hesitant to use them again. More's the pity because it could be the best airline in North America. The flight from Newark to Toronto was on time and the service was faultless. On arrival in Toronto all looked okay for the next leg to Sudbury but then that flight was cancelled because of maintenance issues. I was shifted to a later flight scheduled to depart four hours later but was delayed by a further two hours. Many other flights were also delayed. Credit goes to the cabin crew on this flight for maintaining a positive demeanour despite being faced with a very grumpy passenger load. Based on comments I heard on the aircraft and have read on here cancellations and long delays have become commonplace at Porter. I think this airline is perhaps growing too fast and its aircraft inventory is too small to cope with anything but one of those extremely rare days when nothing goes wrong. It really needs to focus more on reliability."
"I will never fly this airline again first and last time. Took a quick weekend trip to Montreal from Chicago. The outbound trip Saturday was fine the return trip on Sunday was a total disaster. Saturday's flights were nearly empty but the flights Sunday were packed so it seems that if there is a rush the airline has no idea how to handle it. There were no weather issues or anything to cause multiple delays on Sunday and I really was never given a clear answer as to why all of my flights were delayed. It was a mix of ""technical issues"" and ""delays at other airports"". I was leaving Montreal for Toronto then had a connecting flight to Chicago. When booking my tickets all I was offered was a 30 minute change over between flights for the flight home. Porter in Toronto has a small terminal so on a normal day this should be no problem. In the end I missed my connection in Toronto to Chicago because of the original delay of 45 minutes in Montreal and my new second flight (an hour and half after my original flight) was also delayed by an hour and a half. I was suppose to arrive home around 3:30pm and didn't until 7:30pm. Simply never ever again."
"Very disappointed in Porter these days. Last 2 trips - to Toronto and to Sudbury - were delayed and delayed. Spent most of the day in the airport in Thunder Bay and Toronto. A 4 hour trip turned into a 10 hour. No explanations no information. Today I realized I made a mistake in booking a flight from Thunder Bay to Toronto. Called as soon as I noticed - $75 charge to cancel the flight and to rebook would have been double the price. I used to fly Westjet all the time - I think I will be returning to Westjet. Not happy at all and a weekend in TO ruined."
"My flight from Toronto to a conference in Chicago was cancelled with no reason provided 12 hours prior to the flight. The only option Porter offered was to re-book 2 hours after the original departure time. If I had cancelled to rebook on a different airline (at a significantly increased cost given the short notice) I would have received only a flight credit not a full refund which is unbelievably bad customer treatment. I was forced to take the later flight and I missed the two sessions at the conference that were the primary reason for my attendance. I am 6 feet two hundred pounds. These planes do not accommodate above average sized people period."
"Just awful! Used to be really great and easy. Lately (the last year and a half) they have been so unreliable. We do monthly flights from Toronto to Montreal and vice versa and every time without fail are delayed one way if not both and/or cancelled. There have been 3 times this year where the flight has left for Toronto only to turn around and come back to Montreal for one reason or another with no compensation. A free drink is certainly not worth all of the trouble it is faster to drive with all of the delays. They really need to get things back on track can't imagine how poor their on time service rate must be at this point."
"I would not recommend Porter Airlines if you need to get someplace at a certain time and are depending on their schedule. Our experience was delays and more delays. First problem Porter changed our original flight time and we were not notified. We flew from Montreal to Toronto changed plans to fly to Boston with a connecting flight in Boston to Houston. We missed our connecting flight because of the changed schedule and then further delays. The flight leaving Montreal was approximately 1.5 hours late. Then our connection in Toronto was late as well. We originally were to arrive in Boston at 4.35pm but did not arrive until 5.50pm. Porter employees in both Montreal and Toronto were unwilling to help us find another alternative in order for us to arrive in Boston in time for our connection. Consequently we had to get a hotel and stay overnight."
"Our family really used to look forward flying with Porter but in the last two years you feel like you have a 50/50 chance of having a significant issue with your flight. Yesterday August 30/2014 Flight 635 from Toronto to Thunder Bay. They announce a boarding 10 minutes earlier than scheduled due to the ""air show"". Ok no problem. We get on the plane and sit and sit in the hot cabin. You repeatedly hear cargo doors being opened and shut. The pilot/co-pilot leaves the plane and has discussions with the ground crew and also I think went into the terminal as well. Eventually one of the flight crew tells us that due to ""technical issues"" we will be flying to Hamilton to get fuelled up. I guess it was either that or take passengers and baggage off the plane. We leave about 15 minutes later than scheduled for a short flight to Hamilton which takes about 15-20 minutes. We sit on the tarmac in a hot plane for about 20-25 minutes while getting fuelled up. Finally leave for Thunder Bay and arrive one hour late although with the all the waiting and heat in the plane while on the ground it felt like the journey took forever. This is not our family's first time with significant issues with Porter but it will be our last because we will not be flying with them again."
"My flight with Porter was cancelled due to engine problems and rescheduled for 7 hours later. All but 10 passengers were put on the 4.30pm flight I was one of the 10. I left the airport and returned when they told us to only to be told that the piece they were supposedly fixing the aircraft with had never even come and that our flight was rescheduled for 8.30am the next day 22 hours later that our original flight. My family went back and forth from the airport 3 times to drop me off and pick me up because they were not up front with us. As compensation I was told we will be getting at $100 dollar voucher which we probably already spend in gas and food. Not to mention time missed out friends during my yearly visit to the province."
"Flew from Toronto City airport to Washington Dulles on 11 Aug. Service on the ground was good although a little more attention could have been paid to wheelchair users. A general announcement was made re boarding but that was all but there were no staff around to assist my mother for boarding. I decided to push her wheelchair myself. On board the flight attendants were pleasant and we were served drinks and cookies. The flight was pleasant with great views of Toronto city on taking off. Seat comfort was good and leg space was incredible for a small aircraft. A great experience."
"Flew Ottawa-Halifax Return. Flight to Halifax on time return slightly delayed. Crews extremely friendly and efficient providing comfort to others during turbulence. Seat was leather wide enough and legroom more than good (I am 6 feet 155 lbs). Snacks provided were very good - their terra chips are unbeatable and I love their real glasses! My only gripe is the Ottawa lounge - there was free internet and drinks but the coffee machine was out of order and there was nothing to eat. I know Porter's Toronto lounge is better so I hope they improve Ottawa's!"
"On June 12 2014 Porter delayed my return flight 269 from Toronto to Ottawa for 45 minutes. No explanation from Porter staff in the Billy Bishop Airport lounge. Finally once on board the captain said the delay was because of refuelling problems in Montreal. While I was waiting for my delayed Ottawa flight Porter announced the cancellation of their flight from Washington. No explanation for that either. On June 24 2014 Porter delayed my return flight 267 from Toronto to Ottawa for 45 minutes. No explanation. Porter also announced their Toronto-Windsor flight was delayed. No explanation. Porter delayed my flight again for 45 minutes. No explanation. Then the plane arrived late and sat on the tarmac waiting for thunderstorms to clear. Thunderstorms cleared. There were no weather issues. Plane was not boarded. Then an announcement that because of a crew medical emergency flight 267 was cancelled. Porter has no crew backup no employees on standby even though Toronto is their headquarters their hub. Nor does Porter have any backup aircraft. When one is delayed or grounded their whole system collapses. Porter has expanded too quickly and are overextended on their routes. As such Porter is now demonstrably unreliable and a danger to the flying public."
"I have been reading the previous comments and the Toronto/Newark link appears to be a real problem. I was caught in the computer chaos on Sunday June 8 and was delayed for 6.5 hours half in Newark and half in Toronto. These are my issues. There was no concern for the passengers no vouchers for food no good information no basic consideration. There was a standby in Toronto which would have got me home 2 hours sooner but there were no procedures in place to ensure that those most affected were given priority. It was just the usual whoever shows up first gets the seat. Porter executives and staff did face a catastrophic incident but were clearly not prepared to handle it. They are just not experienced enough. This was my first flight with Porter and also my last!"
"It should not take more than 10 hours to get home from Newark. Experienced delayed departure of 4 hours due to a computer problem in Toronto. Apparently this is not the first time this sort of thing has happened. They were not helpful about getting the other members of our party home after they missed their connecting flights. My journey was terminating in Toronto. The shuttle bus people ought to have mentioned that TTC at Union Station was closed for construction but they did not. This added additional delay and expense to my journey."
"YUL-YTZ May 28. Arrived late from an international flight and made it to check-in as Porter was about to close the flight. I asked if I could be bumped to this flight as I have had a long day and arrived in from France and she said this would not be a problem! It was a full flight - only one seat left - and the check-in agent was most happy to get me home an hour early. Service onboard stellar as always and I will continue to fly them as often as possible. People who gripe about Porter need to understand that in terms of poor weather they have chosen to fly on turboprop aircraft and in and out of an island airport where even the slightest change in poor weather can result in major delays and is not the airline's fault."
"Toronto Island to Chicago Midway. Great airport and good free shuttle bus from/to Union Station downtown. Airport public areas similar to business lounge with free tea coffee soft drinks and snacks. Quick check in and boarding. Dash 8 400 with lots of foot room and leather seats. Very good inflight service box lunch and choice of free alcoholic and non-alcoholic drinks. Surprisingly fast flight and landing in Midway. Quick US and polite customs with self-service kiosks for US and Canadian passengers. Baggage reclaim very fast. Good subway connection from Midway to Chicago loop but have correct change for ticket machines."
"Took the family to Vermont for a ski holiday. The flight to Burlington was great the airport in Toronto was great free drinks and wide aisles made the kids happy while we waited. So far so good. However the flight out of Burlington was terrible. We sat in Burlington airport and waited and waited. No announcements no one at the gate or the desk to ask. The schedule board still said ""on time"" an hour after the scheduled departure time. We sat and waited for over two hours after our scheduled departure and heard nothing until the flight attendants walked past and told us the plane would leave soon. Very poor communication. I don't mind a delay but the lack of communication shows contempt for their customers."
"My first time on Porter and I couldn't see what the hype was about. Flew one-way Sudbury-Toronto fare was excellent but the service was underwhelming. The interior of the planes is too clinical for my liking (just beige and grey) and the seats already looked worn. Check in was fine but flight attendants on this particular flight were not friendly at all no greeting at the door unsmiling for the whole journey and the service perfunctory. All the announcements were pre-recorded (aside from the captain) and the mood in the cabin was depressing. One of the flight attendants in particular looked just plain miserable for the whole journey. When we left the plane she just stared at the floor and repeated ""see ya"" to all the passengers - this did not feel like 4 star service. The only impressive thing was the drinks service lots of choice and everything free including wine and they use real glassware."
"Newark to Toronto. Flight scheduled to depart Newark at 4pm. Delayed 2.5 hours. After boarding we taxied on the runway for about 30 minutes with not much information communicated to the passengers. Just thank you for your patience. An hour later for a total of 1.5 hours sitting in the plane we were finally told that our flight had been canceled due to poor weather conditions at YTZ. After reading all of the other reviews here I'm wondering if delays and cancellations are just standard fare for this airline. To top it off the agents at the counter were not very helpful in getting us rescheduled. It almost seemed like we were bothering them. I chose Porter because they had the lowest fares. I guess you get what you pay for. Lesson learned. Never again Porter."
"The flight from Toronto to Myrtle Beach was quite satisfactory. The return flight was another story. Minutes from boarding there was an announcement to passengers saying that the plane was overweight and they had to make luggage a priority and golf clubs would likely be left behind. Fine. I could live with that. When we taxied to the runway we sat for an unusually long time then the Captain announced there was a discrepancy with the weight calculation and we had to return to the terminal to sort out the mistake. They took two trolley loads of baggage off and re-configured how they packed everything. Funny how they were re-loading golf clubs and not luggage! When all was said and done five pieces of people's luggage were left behind. I don't understand their logic in loading golf clubs when luggage was supposed to take priority. I don't understand how Porter can promote themselves as a golf destination airline and then not understand/plan that majority of people are going to travel with a piece of luggage and a golf bag. They should be pre-planning for 50lbs per person and make sure that requirement can be accommodated. I am certainly disappointed and will be telling everyone I know that if they are located close enough to drive to Billy Bishop to drive the extra distance and take a flight from Buffalo. A big ""thumbs down"" to Porter Airlines."
"Have flown Porter from Toronto to Newark 2 or 3 times a year for the past 5 years and without fail there is a delay or cancellation of the return flight. Last night - April 7 2014 was the worst. We were getting ready to board our flight when they suddenly announced there was unscheduled maintenance on the plane. Then they said there was a mechanical problem and they had to wait for another plane to come in. After finally boarding they announce we are 20th in line for take-off. Then the airport shuts down the runway for 20 minutes. By the time we take-off its after 10pm so no way we can land in TO before the 11pm curfew. We fly for about an hour thinking we are going to Toronto when they tell us we have to land in Ottawa. They blame all this on the weather. Put us up in a hotel 30 minutes from the airport. Porter fails miserably when it comes to having a back-up plan and communicating with their passengers. We have the right to know we were not going to Toronto and making our own decision about whether to stay on a flight which will have to be re-routed. Will never fly Porter again. They are inept at dealing with basic change management. And they want to expand - good luck with that."
"YTZ-YOW. This was the first time for me to use Porter and had very high expectation but I was very disappointed with the level of ground service and delays. Check in took over an hour then information centre at the lounge weren't interested in answering about my questions about the flight. The flight was delayed by an hour thus missing my meeting in Ottawa. It wasn't worth the money."
"Following two days of delays cancellations rebooking and repeated cancellations we had a Porter Agent split my young daughter's original reservation from Thunder Bay through Toronto to Ottawa and we arranged for a family member to pick her up at Billy Bishop Airport. After further delays she eventually left Thunder Bay on Porter flight 638 at 21.29 and was diverted to Hamilton during the last stages of landing just minutes before 23.00. The diversion is due to a curfew on landing and taking off from Toronto's Billy Bishop Airport. Our issue is that Porter Airline did not communicate to passengers that the flight would be diverted. Porter did not inform those waiting to pick up passengers at Billy Bishop Airport. Airport was closed at 23.00 and no staff were present. The family member sent to Billy Bishop Airport was left searching for our daughter. We eventually found that the flight was diverted to Hamilton and that our daughter took a shuttle bus to Union Station in downtown Toronto. Sometime after 02.00 am a local hotel was arranged where she stayed for a few short hours before making her way to the Billy Bishop Airport for her connecting flight. Our main concern is the lack of communication from Porter and the inability to contact anyone from Porter outside of regular business hours. Customers should beware of booking Porter through their hub at Billy Bishop Airport."
"Flew round trip from Toronto to Quebec City. First leg was excellent (on-time nice staff). Return flight cancelled due to severe weather which was understandable. However customer support for was nil; staff directed us to help line then vanished and no one was manning the phones (which cut out at 11pm). 3 days later and no response to voicemail or email. All we wanted was advice on whether to stick around for flights or try our luck with the train. Avoid them in the winter months or all together."
